Country,Uri,Popularity,Title,Artist,Album/Single,Genre,Artist_followers,Explicit,Album,Release_date,Track_number,Tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,duration_ms,time_signature,Genre_new,Days_since_release,USA,Popu_max,Top10_dummy,Top50_dummy,Cluster
USA,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo,18941.6,baguettes in the face,Mustard - NAV - Playboi Carti - A Boogie Wit da Hoodie,album,cali rap,766299,TRUE,Perfect Ten,43644,4,10,0.883,0.525,2,-8.054,0,0.0633,0.189,0,0.0971,0.312,99.978,174100,4,rap,505,1,32,0,1,english speaking and nordic
USA,https://open.spotify.com/track/2P0NiuAfypaw5UZJoo0n0o,483.95,it might be time,Tame Impala,single,australian psych,4300741,FALSE,It Might Be Time,43766,1,1,0.586,0.786,2,-3.768,1,0.0484,0.0212,0.0000935,0.642,0.326,115.959,273013,4,dance/electronic,383,1,49,0,1,english speaking and nordic
USA,https://open.spotify.com/track/3WaDoMDQRqDdgtCDLxanpN,916.75,snitches & rats,21 Savage - Metro Boomin - Young Nudy,album,atl hip hop,8668809,TRUE,SAVAGE MODE II,44106,9,15,0.821,0.671,9,-5.893,1,0.18,0.00843,8.5E-05,0.0972,0.494,145.953,187773,4,hip hop,43,1,12,0,1,english speaking and nordic
USA,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S,23994.9,lust,Lil Skies,album,melodic rap,4514676,TRUE,Life of a Dark Rose,43081,4,14,0.718,0.767,9,-5.641,1,0.166,0.138,0,0.114,0.519,160.084,156000,4,rap,1068,1,75,0,0,english speaking and nordic
USA,https://open.spotify.com/track/2ooF4088y5L72c4YTEJQoB,349.9,yung bratz,XXXTENTACION,compilation,emo rap,22910410,TRUE,Revenge,42871,6,7,0.755,0.695,9,-5.963,1,0.26,0.0179,0,0.107,0.493,128.063,101851,4,rap,1275,1,59,0,0,english speaking and nordic
USA,https://open.spotify.com/track/57QievAWQ13DWl20Obiz8E,165.05,father of 4,Offset - Big Rube,album,atl hip hop,1770484,TRUE,FATHER OF 4,43518,1,16,0.736,0.515,1,-7.739,1,0.163,0.384,0.00000431,0.113,0.421,149.977,259834,4,hip hop,631,1,68,0,0,english speaking and nordic
USA,https://open.spotify.com/track/7rKKh8AGVXuNXgLBpTBTFH,389.5,one day,Logic - Ryan Tedder,album,conscious hip hop,5004777,TRUE,YSIV,43371,5,14,0.546,0.871,10,-5.81,1,0.148,0.139,0.0000828,0.104,0.303,189.723,198107,4,hip hop,778,1,70,0,0,english speaking and nordic
USA,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF,1588.05,on,BTS,album,k-pop,24755789,FALSE,MAP OF THE SOUL : 7,43882,11,20,0.583,0.817,9,-5.146,0,0.0987,0.118,0,0.338,0.438,105.936,246381,4,k-pop,267,1,25,0,1,english speaking and nordic
USA,https://open.spotify.com/track/0TMGV2zMZXOILVtQLtkI3G,356.8,what am i,Why Don't We,single,boy band,2394814,FALSE,Big Plans,43482,2,2,0.614,0.647,0,-4.681,0,0.0524,0.0687,0,0.104,0.368,163.862,184665,4,boy band,667,1,154,0,0,english speaking and nordic
USA,https://open.spotify.com/track/7JDWhC422Gtk1Bq0mL3OTC,2053.5,feel something,Bea Miller,single,dance pop,2027471,TRUE,feel something,43637,1,1,0.74,0.415,0,-8.914,1,0.0707,0.242,0.000156,0.319,0.156,136.029,180161,4,pop,512,1,99,0,0,english speaking and nordic
USA,https://open.spotify.com/track/7fQox8Ere1HDm0jhSnsFHu,16,obey,Bring Me The Horizon - YUNGBLUD,single,melodic metalcore,3266166,TRUE,Obey (with YUNGBLUD),44076,1,1,0.462,0.99,1,-3.175,0,0.211,0.000103,0,0.374,0.204,137.061,220539,4,metal,73,1,181,0,0,english speaking and nordic
USA,https://open.spotify.com/track/5kRPPEWFJIMox5qIkQkiz5,1914.85,sweet creature,Harry Styles,album,pop,10361677,FALSE,Harry Styles,42867,5,10,0.427,0.262,7,-8.541,1,0.0276,0.746,0,0.068,0.228,104.085,224867,4,pop,1279,1,29,0,1,english speaking and nordic
USA,https://open.spotify.com/track/5erLs80hB2TbFWgSAbVQpe,671.6,no auto,Lil Uzi Vert - Lil Durk,album,melodic rap,10065137,TRUE,Eternal Atake (Deluxe) - LUV vs. The World 2,43903,11,32,0.713,0.681,11,-7.645,0,0.351,0.00286,0,0.291,0.635,159.107,135065,4,rap,246,1,23,0,1,english speaking and nordic
USA,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,64523.95,psycho,Post Malone - Ty Dolla $ign,album,dfw rap,29173640,TRUE,beerbongs & bentleys,43217,8,18,0.75,0.56,8,-8.094,1,0.105,0.546,0,0.111,0.459,140.06,221440,4,rap,932,1,2,1,1,english speaking and nordic
USA,https://open.spotify.com/track/5Uw7Dut2lZfexn3Y09swpf,2158.55,find u again,Mark Ronson - Camila Cabello,album,dance pop,854572,FALSE,Late Night Feelings,43637,3,13,0.605,0.664,8,-7.162,1,0.0316,0.00548,0.000003,0.204,0.164,103.997,176417,4,pop,512,1,97,0,0,english speaking and nordic
USA,https://open.spotify.com/track/3cRQnpGJ2pJEjQxBIdbKZP,77.6,the man,The Killers,single,modern rock,5639246,FALSE,The Man,42900,1,1,0.612,0.942,6,-2.558,0,0.122,0.0776,0.00000597,0.0867,0.474,106.039,248400,4,rock,1249,1,104,0,0,english speaking and nordic
USA,https://open.spotify.com/track/0ibOcbkp2XG46Do8jcy0bL,6141.65,nephew,Smokepurpp - Lil Pump,single,melodic rap,2091715,TRUE,Nephew (feat. Lil Pump),43308,1,1,0.792,0.454,9,-6.753,1,0.458,0.00422,0,0.285,0.674,161.993,202963,4,rap,841,1,75,0,0,english speaking and nordic
USA,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH,10643.25,esskeetit,Lil Pump,single,emo rap,7325898,TRUE,Esskeetit,43203,1,1,0.934,0.505,11,-7.648,1,0.168,0.0229,0,0.0867,0.691,139.93,181714,4,rap,946,1,24,0,1,english speaking and nordic
USA,https://open.spotify.com/track/2J0NXdHr6MYvKDSxB7k3V2,4705.45,a thousand bad times,Post Malone,album,dfw rap,29173640,TRUE,Hollywood's Bleeding,43714,5,17,0.632,0.732,6,-3.498,1,0.092,0.105,0.0000115,0.111,0.317,159,221173,4,rap,435,1,20,0,1,english speaking and nordic
USA,https://open.spotify.com/track/3TKpJrY9q49Mj1JOsM9zGL,320.95,family,The Chainsmokers - Kygo,album,dance pop,16931568,FALSE,World War Joy,43805,2,10,0.584,0.607,11,-6.605,1,0.0356,0.426,0,0.101,0.374,117.817,194827,4,pop,344,1,86,0,0,english speaking and nordic
USA,https://open.spotify.com/track/4YGzGGnOCahszVbDkkzP8q,368.35,anziety,Logic - Lucy Rose,album,conscious hip hop,5004777,TRUE,Everybody,42860,11,13,0.639,0.807,1,-6.553,1,0.0655,0.302,0,0.119,0.575,122.965,412560,4,hip hop,1286,1,46,0,1,english speaking and nordic
USA,https://open.spotify.com/track/28mrq1UKIVItTbPqyub52b,701.9,close my eyes,21 Savage,album,atl hip hop,8668809,TRUE,Issa Album,42922,3,14,0.921,0.472,10,-7.88,0,0.43,0.164,0.432,0.156,0.198,139.996,292267,4,hip hop,1227,1,58,0,0,english speaking and nordic
USA,https://open.spotify.com/track/4Yf5bqU3NK4kNOypcrLYwU,165.25,faint,Linkin Park,album,alternative metal,17132813,FALSE,Meteora,37704,7,13,0.554,0.978,4,-3.554,1,0.131,0.111,0,0.0731,0.594,135.095,162600,4,metal,6436,1,64,0,0,english speaking and nordic
USA,https://open.spotify.com/track/00TVmX9spquyg0UKuN57l3,96,hold me tight or donâ€™t,Fall Out Boy,album,emo,8310347,FALSE,M A N I A,43119,4,10,0.581,0.919,6,-4.324,0,0.05,0.0063,0.0000025,0.107,0.847,95.991,210347,4,else,1030,1,111,0,0,english speaking and nordic
USA,https://open.spotify.com/track/4qWCFTuNnmGNdY4egtb4ZY,6213.9,otherside,Post Malone,album,dfw rap,29173640,TRUE,beerbongs & bentleys,43217,11,18,0.652,0.643,9,-5.667,0,0.0353,0.318,0.00000287,0.208,0.109,104.932,228227,4,rap,932,1,14,0,1,english speaking and nordic
USA,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS,116,uptown funk,Mark Ronson - Bruno Mars,album,dance pop,854572,FALSE,Uptown Special,42016,4,11,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15E-05,0.0344,0.928,114.988,269667,4,pop,2124,1,103,0,0,english speaking and nordic
USA,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,26495.75,savage remix,Megan Thee Stallion - BeyoncÃ©,single,houston rap,2386160,TRUE,Savage Remix (feat. BeyoncÃ©),43950,1,1,0.822,0.743,10,-4.772,0,0.28,0.016,0,0.127,0.636,84.459,242001,4,rap,199,1,2,1,1,english speaking and nordic
USA,https://open.spotify.com/track/4OGIeHtYhRTJ8iW21UUyZW,644.95,bad bitch from tokyo,Pop Smoke,album,brooklyn drill,2441830,TRUE,Shoot For The Stars Aim For The Moon,44015,1,19,0.645,0.64,10,-6.871,0,0.179,0.395,0.0000104,0.286,0.674,140.248,48000,4,trap,134,1,11,0,1,english speaking and nordic
USA,https://open.spotify.com/track/03nPEoQOYMuDe7KmGljpmd,340,no brainer,DJ Khaled - Justin Bieber - Chance the Rapper - Quavo,album,dance pop,5270929,TRUE,Father Of Asahd,43602,13,15,0.527,0.761,0,-4.708,1,0.341,0.073,0,0.0865,0.653,135.543,260000,5,pop,547,1,102,0,0,english speaking and nordic
USA,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP,2320,spicy,Ty Dolla $ign - Post Malone,album,hip hop,3540805,TRUE,Featuring Ty Dolla $ign,44127,5,25,0.782,0.51,4,-5.724,0,0.0419,0.143,0,0.115,0.118,99.993,143375,4,hip hop,22,1,7,1,1,english speaking and nordic
USA,https://open.spotify.com/track/4qNWEOMyexn7b8Icyk29t9,731.5,little engine,Eminem,album,detroit hip hop,39078037,TRUE,Music To Be Murdered By,43847,15,20,0.769,0.811,10,-4.162,0,0.228,0.0234,0,0.0451,0.76,155.081,177293,4,hip hop,302,1,45,0,1,english speaking and nordic
USA,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,30066.55,i feel it coming,The Weeknd - Daft Punk,album,canadian contemporary r&b,25562055,FALSE,Starboy,42698,18,18,0.773,0.819,0,-5.946,0,0.118,0.426,0,0.0679,0.585,92.99,269187,4,r&b/soul,1442,1,10,1,1,english speaking and nordic
USA,https://open.spotify.com/track/3NLnwwAQbbFKcEcV8hDItk,88.4,perfect,One Direction,album,boy band,18426467,FALSE,Made In The A.M. (Deluxe Edition),42321,3,17,0.647,0.823,2,-5.231,1,0.0762,0.0598,0,0.119,0.396,99.933,230333,4,boy band,1819,1,97,0,0,english speaking and nordic
USA,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN,40324.9,sanguine paradise,Lil Uzi Vert,single,melodic rap,10065137,TRUE,Sanguine Paradise,43564,1,1,0.729,0.603,6,-6.736,0,0.0666,0.0948,0,0.113,0.207,134.972,243976,4,rap,585,1,6,1,1,english speaking and nordic
USA,https://open.spotify.com/track/5TxRUOsGeWeRl3xOML59Ai,1180.15,are we still friends?,"Tyler, The Creator",album,hip hop,5277768,TRUE,IGOR,43602,12,12,0.216,0.497,10,-8.025,1,0.0371,0.128,0.00000239,0.111,0.313,187.308,265480,3,hip hop,547,1,19,0,1,english speaking and nordic
USA,https://open.spotify.com/track/5v6gozUHFv9OoNdFYz6p8V,1651.75,six feet apart,Luke Combs,album,contemporary country,3747160,FALSE,What You See Is What You Get,43777,18,18,0.565,0.598,6,-5.894,1,0.0276,0.335,0,0.124,0.449,155.814,199068,4,country,372,1,48,0,1,english speaking and nordic
USA,https://open.spotify.com/track/694vvR5o19xHPhhJ5QdLN7,720.05,no halo,BROCKHAMPTON,album,boy band,1614536,TRUE,GINGER,43700,1,12,0.643,0.573,4,-7.034,1,0.0709,0.41,0.00017,0.0695,0.47,165.192,259747,4,boy band,449,1,36,0,1,english speaking and nordic
USA,https://open.spotify.com/track/6Q2FftbUG530lCtBI74bMH,23549.05,drowning,A Boogie Wit da Hoodie - Kodak Black,single,melodic rap,5184928,TRUE,Drowning (feat. Kodak Black),42803,1,1,0.839,0.81,5,-5.274,0,0.0568,0.501,0,0.117,0.814,129.014,209269,4,rap,1343,1,25,0,1,english speaking and nordic
USA,https://open.spotify.com/track/2wDAD2hRCw8qanm6UjdLpx,119.85,final lullaby - bonus track,The Weeknd,album,canadian contemporary r&b,25562055,TRUE,After Hours (Deluxe),43924,17,22,0.604,0.26,11,-10.498,1,0.0373,0.841,0.0000933,0.327,0.317,100.964,185689,3,r&b/soul,225,1,60,0,0,english speaking and nordic
USA,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T,18038.2,223s,YNW Melly - 9lokknine,album,melodic rap,4897771,TRUE,Melly vs. Melvin,43791,14,14,0.932,0.547,0,-7.787,0,0.333,0.0388,0,0.0924,0.695,94.998,176640,4,rap,358,1,25,0,1,english speaking and nordic
USA,https://open.spotify.com/track/0jAfdqv18goRTUxm3ilRjb,17051.15,startender,A Boogie Wit da Hoodie - Tyga - Offset,album,melodic rap,5184928,TRUE,Hoodie SZN,43455,5,20,0.736,0.622,6,-4.653,0,0.133,0.0235,0,0.151,0.506,191.971,192779,4,rap,694,1,15,0,1,english speaking and nordic
USA,https://open.spotify.com/track/4Q3HHwkLVwHrSVad0RUz3V,307.5,hot now,Wiz Khalifa,album,hip hop,9460688,TRUE,Rolling Papers 2,43294,1,25,0.822,0.613,1,-5.161,1,0.388,0.0379,0,0.377,0.301,154.913,226273,4,hip hop,855,1,44,0,1,english speaking and nordic
USA,https://open.spotify.com/track/74ABBu8osxqmuFOAKcWWpG,137.9,forgiveness,Paramore,album,candy pop,5512149,FALSE,After Laughter,42867,4,12,0.768,0.804,2,-7.351,1,0.0349,0.0611,0.00511,0.0695,0.776,112.028,219760,4,pop,1279,1,67,0,0,english speaking and nordic
USA,https://open.spotify.com/track/4dyrqiXUcK29hzrL2elqO3,10.4,like it is,Kygo - Zara Larsson - Tyga,album,edm,6858400,FALSE,Golden Hour,43980,15,18,0.789,0.727,1,-6.772,1,0.126,0.123,0.00000959,0.222,0.343,104.947,183067,4,dance/electronic,169,1,188,0,0,english speaking and nordic
USA,https://open.spotify.com/track/2NSWi83peog6gHerzlMCqU,1450.5,love me more,Trippie Redd,single,melodic rap,5502398,TRUE,Love Me More,43770,1,1,0.638,0.539,10,-5.853,1,0.0504,0.22,0,0.241,0.247,83.381,143713,4,rap,379,1,39,0,1,english speaking and nordic
USA,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,1979.6,we dont talk anymore,Charlie Puth - Selena Gomez,album,dance pop,11708460,FALSE,Nine Track Mind,42313,5,14,0.728,0.563,1,-8.053,0,0.134,0.621,0,0.179,0.352,100.017,217707,4,pop,1827,1,95,0,0,english speaking and nordic
USA,https://open.spotify.com/track/4Tc9PHEoeP17PQj3OOKXPu,387,diana,Pop Smoke - King Combs,album,brooklyn drill,2441830,TRUE,Shoot For The Stars Aim For The Moon,44015,16,19,0.794,0.792,7,-6.889,1,0.186,0.22,0,0.0998,0.546,126.994,188976,4,trap,134,1,50,0,1,english speaking and nordic
USA,https://open.spotify.com/track/1UNs8AlFM8c0uAkSyjIW3P,64,girlfriend,Charlie Puth,single,dance pop,11708460,FALSE,Girlfriend,44005,1,1,0.758,0.583,1,-6.361,1,0.0421,0.18,0.0000512,0.107,0.797,97.537,177438,4,pop,144,1,121,0,0,english speaking and nordic
USA,https://open.spotify.com/track/3qzp4hb3YaRIkezSceqpRR,109.65,guiding light,Mumford & Sons,single,modern folk rock,5852948,FALSE,Guiding Light,43363,1,1,0.55,0.686,7,-8.653,1,0.0423,0.0562,0.0000122,0.0684,0.3,100.05,217633,4,rock,786,1,72,0,0,english speaking and nordic
USA,https://open.spotify.com/track/3GZd1aDsgKL71Kt3VIp0hc,855,narrow road,NLE Choppa - Lil Baby,single,memphis hip hop,2371258,TRUE,Narrow Road (feat. Lil Baby),44042,1,1,0.614,0.553,7,-8.225,1,0.169,0.0306,0,0.203,0.161,159.999,240297,4,hip hop,107,1,43,0,1,english speaking and nordic
USA,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k,13855.8,cold,Maroon 5 - Future,single,pop,27713137,TRUE,Cold,42780,1,1,0.703,0.715,9,-6.285,0,0.114,0.139,0,0.0456,0.497,99.924,234308,4,pop,1365,1,23,0,1,english speaking and nordic
USA,https://open.spotify.com/track/6asKJPlXOTx6BLyGnEAagB,164.1,get money bros.,Lil Yachty - Tee Grizzley,album,atl hip hop,6648019,TRUE,Lil Boat 2,43168,5,17,0.857,0.385,1,-6.768,1,0.251,0.14,0,0.0909,0.188,119.93,160297,4,hip hop,981,1,71,0,0,english speaking and nordic
USA,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt,16375.65,motorsport,Migos - Nicki Minaj - Cardi B,album,atl hip hop,10919803,TRUE,Culture II,43126,17,24,0.904,0.518,2,-5.32,1,0.183,0.0305,0,0.325,0.188,137.996,303077,4,hip hop,1023,1,11,0,1,english speaking and nordic
USA,https://open.spotify.com/track/17UUYZ290omPaJY4wKeyHh,225.6,me dijeron,Ozuna,album,latin,25013980,FALSE,Aura,43336,2,20,0.8,0.841,5,-2.817,0,0.0524,0.0273,0,0.291,0.798,94.023,170133,4,latin,813,1,102,0,0,english speaking and nordic
USA,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh,25.6,mala mÃ­a,Maluma,single,reggaeton,21642776,FALSE,Mala MÃ­a,43322,1,1,0.749,0.752,6,-4.883,1,0.345,0.31,0,0.232,0.901,180.049,183753,4,reggaeton,827,1,180,0,0,english speaking and nordic
USA,https://open.spotify.com/track/17FyWGvqby379Q92sn23jW,84.8,queen,Shawn Mendes,album,canadian pop,29743681,FALSE,Shawn Mendes,43245,10,14,0.877,0.688,1,-7.254,1,0.11,0.193,0,0.0872,0.921,131.022,204693,4,pop,904,1,123,0,0,english speaking and nordic
USA,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24,223.2,dont leave me alone,David Guetta - Anne-Marie,album,dance pop,21659022,FALSE,7,43357,1,27,0.694,0.617,4,-7.838,0,0.0469,0.177,0,0.11,0.496,127.928,183747,4,pop,792,1,142,0,0,english speaking and nordic
USA,https://open.spotify.com/track/3DKpA54hrFIdPN6AtL9HXa,45.6,ill never love again - film version - radio edit,Lady Gaga - Bradley Cooper,album,dance pop,14439685,FALSE,A Star Is Born Soundtrack (Without Dialogue),43378,18,19,0.45,0.335,7,-7.464,1,0.0298,0.785,0.00000125,0.0979,0.25,109.908,281235,4,pop,771,1,154,0,0,english speaking and nordic
USA,https://open.spotify.com/track/3BUQFs6aFWh7EFNmI8bfL7,21.6,johnny b. goode,Chuck Berry,album,blues rock,1241107,FALSE,Berry Is On Top,21551,6,12,0.516,0.798,10,-9.049,1,0.083,0.738,0.000128,0.305,0.969,168.195,161560,4,rock,22589,1,174,0,0,english speaking and nordic
USA,https://open.spotify.com/track/1aYcpI8hXtpAEdBq8fp1pH,28,quiero mas,Ozuna - Wisin - Yandel,album,latin,25013980,FALSE,Aura,43336,5,20,0.768,0.821,7,-4.7,1,0.0437,0.0256,0.00000317,0.165,0.516,94.011,244293,4,latin,813,1,166,0,0,english speaking and nordic
USA,https://open.spotify.com/track/2I3dW2dCBZAJGj5X21E53k,1251.6,kids see ghosts,KIDS SEE GHOSTS - Yasiin Bey,album,hip hop,651824,TRUE,KIDS SEE GHOSTS,43259,6,7,0.841,0.682,2,-7.007,1,0.0458,0.113,0.0000965,0.131,0.338,94.985,245098,4,hip hop,890,1,20,0,1,english speaking and nordic
USA,https://open.spotify.com/track/1jDbQz6tr52WgScCTXMnaN,2118.05,pop,Lil Uzi Vert,album,melodic rap,10065137,TRUE,Eternal Atake,43896,4,18,0.741,0.599,1,-6.672,0,0.419,0.00961,0,0.785,0.276,139.891,227474,4,rap,253,1,4,1,1,english speaking and nordic
USA,https://open.spotify.com/track/0yYwS7CXKIPC4kWPvZQfsT,1396.4,no way!,Bazzi,album,pop,3807231,TRUE,Soul Searching,43686,4,11,0.665,0.709,1,-4.117,0,0.0407,0.174,0,0.142,0.357,76.058,112105,4,pop,463,1,35,0,1,english speaking and nordic
USA,https://open.spotify.com/track/3OTSBoYKO7HzGVj8Bu2OH9,44.8,all the time,Zara Larsson,single,dance pop,7920553,FALSE,All the Time,43637,1,1,0.665,0.799,6,-2.868,0,0.0617,0.18,0,0.125,0.5,101.976,228112,4,pop,512,1,145,0,0,english speaking and nordic
USA,https://open.spotify.com/track/5stbfxsPi8gcOH2LCuA4Le,281,pad lock,21 Savage,album,atl hip hop,8668809,TRUE,i am > i was,43455,12,15,0.959,0.55,5,-8.012,0,0.197,0.0187,0,0.112,0.798,130.024,191360,4,hip hop,694,1,61,0,0,english speaking and nordic
USA,https://open.spotify.com/track/6XXYdF6pJR1K3wKvuxmu7n,1051.2,feel me,Selena Gomez,single,dance pop,23289724,FALSE,Feel Me,43882,1,1,0.71,0.808,2,-6.703,0,0.0433,0.44,0.000773,0.0734,0.392,99.989,226003,4,pop,267,1,26,0,1,english speaking and nordic
USA,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD,7850.35,wonderful christmastime  - remastered 2011 / edited version,Paul McCartney,album,album rock,3208871,FALSE,McCartney II (Special Edition),29357,7,19,0.774,0.511,11,-8.914,1,0.0319,0.322,0,0.0672,0.771,94.736,227653,4,rock,14783,1,12,0,1,english speaking and nordic
USA,https://open.spotify.com/track/6zGPytJiZmFuyVq7RTNO9G,1605.55,get me,Justin Bieber - Kehlani,single,canadian pop,39214943,FALSE,Get Me,43858,1,1,0.824,0.503,6,-6.94,0,0.156,0.05,0.0000525,0.107,0.784,109.397,185419,5,pop,291,1,17,0,1,english speaking and nordic
USA,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,10403.25,promises,Calvin Harris - Sam Smith - Jessie Reyez,single,dance pop,20814678,FALSE,Promises (with Sam Smith),43329,1,1,0.781,0.768,11,-5.991,1,0.0394,0.0119,0.00000491,0.325,0.486,123.07,213309,4,pop,820,1,18,0,1,english speaking and nordic
USA,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP,1505.6,comethru,Jeremy Zucker,single,pop,1262102,FALSE,"summer,",43371,1,5,0.795,0.178,0,-11.991,1,0.0574,0.607,0,0.623,0.608,93.982,181613,4,pop,778,1,134,0,0,english speaking and nordic
USA,https://open.spotify.com/track/0QDBNUrc51sGxzmMTvH5kF,407.3,normal people,Joji - rei brown,album,alternative r&b,3586162,FALSE,Nectar,44098,12,18,0.678,0.685,10,-9.439,1,0.0472,0.384,0.736,0.099,0.637,173.104,166883,4,r&b/soul,51,1,54,0,0,english speaking and nordic
USA,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,5303.5,loco contigo,DJ Snake - J Balvin - Tyga,album,dance pop,7101818,FALSE,Carte Blanche,43671,10,17,0.694,0.758,11,-2.986,1,0.218,0.278,0.00000134,0.102,0.371,192.091,185195,4,pop,478,1,66,0,0,english speaking and nordic
USA,https://open.spotify.com/track/3VRk65lHSwqd90TAkQqhvB,1496.15,swish swish,Katy Perry - Nicki Minaj,single,dance pop,16588925,TRUE,Swish Swish,42873,1,1,0.835,0.719,5,-5.167,0,0.0559,0.0182,0.000019,0.127,0.532,119.946,242174,4,pop,1273,1,54,0,0,english speaking and nordic
USA,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH,57.6,i cant stop me,TWICE,album,k-pop,6954833,FALSE,Eyes wide open,44130,1,13,0.657,0.88,10,-3.672,0,0.102,0.121,0,0.463,0.769,150.084,205493,4,k-pop,19,1,152,0,0,english speaking and nordic
USA,https://open.spotify.com/track/0gGfmw4csswZmFPj9YK8GW,175.8,7empest,TOOL,album,alternative metal,1693711,TRUE,Fear Inoculum,43707,9,10,0.323,0.803,7,-7.397,1,0.0369,0.0000735,0.834,0.0957,0.386,144.755,943529,5,metal,442,1,77,0,0,english speaking and nordic
USA,https://open.spotify.com/track/7cQMJ0wDqVS5iM0JIvP6Ay,1935.75,the last of the real ones,Fall Out Boy,single,emo,8310347,FALSE,The Last Of The Real Ones,42992,1,1,0.577,0.882,8,-5.224,1,0.0492,0.00527,0,0.257,0.564,115.022,230427,4,else,1157,1,85,0,0,english speaking and nordic
USA,https://open.spotify.com/track/5goGDc74vVREyN8al8CkPh,4986.8,diplomatic immunity,Drake,single,canadian hip hop,50593376,TRUE,Scary Hours,43120,2,2,0.655,0.839,9,-5.076,0,0.443,0.00534,0,0.308,0.55,74.867,255840,4,hip hop,1029,1,2,1,1,english speaking and nordic
USA,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,20727.45,stuck with u,Ariana Grande - Justin Bieber,single,dance pop,52571724,FALSE,Stuck with U,43959,1,1,0.597,0.45,8,-6.658,1,0.0418,0.223,0,0.382,0.537,178.765,228482,3,pop,190,1,1,1,1,english speaking and nordic
